forename,forename2,freq
barbe,barb,0.166666667
barbie,barbara,0.166666667
barbie,babs,0.166666667
barbie,barbe,0.166666667
barbie,babb,0.166666667
barbie,bab,0.166666667
barbie,barb,0.166666667
bea,bee,0.333333333
bea,beatrice,0.333333333
bea,trixie,0.333333333
beatrice,bee,0.333333333
beatrice,bea,0.333333333
beatrice,trixie,0.333333333
becca,rebecca,0.5
becca,becky,0.5
becky,rebecca,0.5
becky,becca,0.5
bee,bea,0.333333333
bee,beatrice,0.333333333
bee,trixie,0.333333333
bel,isobelle,0.142857143
bel,isobel,0.142857143
bel,isabelle,0.142857143
bel,isabella,0.142857143
bel,isabel,0.142857143
bel,belle,0.142857143
bel,bella,0.142857143
belinda,lydie,0.333333333
belinda,lindy,0.333333333
belinda,linda,0.333333333
bella,isobelle,0.142857143
bella,isobel,0.142857143
bella,isabelle,0.142857143
bella,isabella,0.142857143
bella,isabel,0.142857143
bella,belle,0.142857143
bella,bel,0.142857143
belle,isobelle,0.142857143
belle,isobel,0.142857143
belle,isabelle,0.142857143
belle,isabella,0.142857143
belle,isabel,0.142857143
belle,bella,0.142857143
belle,bel,0.142857143
bess,lyssa,0.028571429
bess,lizzie,0.028571429
bess,lizbeth,0.028571429
bess,lizabeth,0.028571429
bess,liza,0.028571429
bess,liz,0.028571429
bess,lissa,0.028571429
bess,lisette,0.028571429
bess,lisa,0.028571429
bess,libby,0.028571429
bess,elspeth,0.028571429
bess,elizabeth,0.028571429
bess,eliza,0.028571429
bess,eliz,0.028571429
bess,elize,0.028571429
bess,elissa,0.028571429
bess,elisha,0.028571429
bess,elise,0.028571429
bess,elisabetta,0.028571429
bess,elisabeth,0.028571429
bess,elisa,0.028571429
bess,bettye,0.028571429
bess,betty,0.028571429
bess,lisbeth,0.028571429
bess,bettina,0.028571429
bess,bettie,0.028571429
bess,lizzy,0.028571429
bess,bette,0.028571429
bess,bett,0.028571429
bess,betsy,0.028571429
bess,betsey,0.028571429
bess,bet,0.028571429
bess,bessy,0.028571429
bess,bessie,0.028571429
bess,babette,0.028571429
bessie,lyssa,0.028571429
bessie,lizzie,0.028571429
bessie,lizbeth,0.028571429
bessie,lizabeth,0.028571429
bessie,liza,0.028571429
bessie,liz,0.028571429
bessie,lissa,0.028571429
bessie,lisette,0.028571429
bessie,lisa,0.028571429
bessie,libby,0.028571429
bessie,elspeth,0.028571429
bessie,elizabeth,0.028571429
bessie,eliza,0.028571429
bessie,eliz,0.028571429
bessie,elize,0.028571429
bessie,elissa,0.028571429
bessie,elisha,0.028571429
bessie,elise,0.028571429
bessie,elisabetta,0.028571429
bessie,elisabeth,0.028571429
bessie,elisa,0.028571429
bessie,bettye,0.028571429
bessie,betty,0.028571429
bessie,lisbeth,0.028571429
bessie,bettina,0.028571429
bessie,bettie,0.028571429
bessie,lizzy,0.028571429
bessie,bette,0.028571429
bessie,bett,0.028571429
bessie,betsy,0.028571429
bessie,betsey,0.028571429
bessie,bet,0.028571429
bessie,bessy,0.028571429
bessie,bess,0.028571429
bessie,babette,0.028571429
bessy,lyssa,0.028571429
bessy,lizzie,0.028571429
bessy,lizbeth,0.028571429
bessy,lizabeth,0.028571429
bessy,liza,0.028571429
bessy,liz,0.028571429
bessy,lissa,0.028571429
bessy,lisette,0.028571429
bessy,lisa,0.028571429
bessy,libby,0.028571429
bessy,elspeth,0.028571429
bessy,elizabeth,0.028571429
bessy,eliza,0.028571429
bessy,eliz,0.028571429
bessy,elize,0.028571429
bessy,elissa,0.028571429
bessy,elisha,0.028571429
bessy,elise,0.028571429
bessy,elisabetta,0.028571429
bessy,elisabeth,0.028571429
bessy,elisa,0.028571429
bessy,bettye,0.028571429
bessy,betty,0.028571429
bessy,lisbeth,0.028571429
bessy,bettina,0.028571429
bessy,bettie,0.028571429
bessy,lizzy,0.028571429
bessy,bette,0.028571429
bessy,bett,0.028571429
bessy,betsy,0.028571429
bessy,betsey,0.028571429
bessy,bet,0.028571429
bessy,bessie,0.028571429
bessy,bess,0.028571429
bessy,babette,0.028571429
bet,lyssa,0.028571429
bet,lizzie,0.028571429
bet,lizbeth,0.028571429
bet,lizabeth,0.028571429
bet,liza,0.028571429
bet,liz,0.028571429
bet,lissa,0.028571429
bet,lisette,0.028571429
bet,lisa,0.028571429
bet,libby,0.028571429
bet,elspeth,0.028571429
bet,elizabeth,0.028571429
bet,eliza,0.028571429
bet,eliz,0.028571429
bet,elize,0.028571429
bet,elissa,0.028571429
bet,elisha,0.028571429
bet,elise,0.028571429
bet,elisabetta,0.028571429
bet,elisabeth,0.028571429
bet,elisa,0.028571429
bet,bettye,0.028571429
bet,betty,0.028571429
bet,lisbeth,0.028571429
bet,bettina,0.028571429
bet,bettie,0.028571429
bet,lizzy,0.028571429
bet,bette,0.028571429
bet,bett,0.028571429
bet,betsy,0.028571429
bet,betsey,0.028571429
bet,bessy,0.028571429
bet,bessie,0.028571429
bet,bess,0.028571429
bet,babette,0.028571429
beth,bethany,0.5
beth,bethan,0.5
bethan,bethany,0.5
bethan,beth,0.5
bethany,bethan,0.5
bethany,beth,0.5
betsey,lyssa,0.028571429
betsey,lizzie,0.028571429
betsey,lizbeth,0.028571429
betsey,lizabeth,0.028571429
betsey,liza,0.028571429
betsey,liz,0.028571429
betsey,lissa,0.028571429
betsey,lisette,0.028571429
betsey,lisa,0.028571429
betsey,libby,0.028571429
betsey,elspeth,0.028571429
betsey,elizabeth,0.028571429
betsey,eliza,0.028571429
betsey,eliz,0.028571429
betsey,elize,0.028571429
betsey,elissa,0.028571429
betsey,elisha,0.028571429
betsey,elise,0.028571429
betsey,elisabetta,0.028571429
betsey,elisabeth,0.028571429
betsey,elisa,0.028571429
betsey,bettye,0.028571429
betsey,betty,0.028571429
betsey,lisbeth,0.028571429
betsey,bettina,0.028571429
betsey,bettie,0.028571429
betsey,lizzy,0.028571429
betsey,bette,0.028571429
betsey,bett,0.028571429
betsey,betsy,0.028571429
betsey,bet,0.028571429
betsey,bessy,0.028571429
betsey,bessie,0.028571429
betsey,bess,0.028571429
betsey,babette,0.028571429
betsy,lyssa,0.028571429
betsy,lizzie,0.028571429
betsy,lizbeth,0.028571429
betsy,lizabeth,0.028571429
betsy,liza,0.028571429
betsy,liz,0.028571429
betsy,lissa,0.028571429
betsy,lisette,0.028571429
betsy,lisa,0.028571429
betsy,libby,0.028571429
betsy,elspeth,0.028571429
betsy,elizabeth,0.028571429
betsy,eliza,0.028571429
betsy,eliz,0.028571429
betsy,elize,0.028571429
betsy,elissa,0.028571429
betsy,elisha,0.028571429
betsy,elise,0.028571429
betsy,elisabetta,0.028571429
betsy,elisabeth,0.028571429
betsy,elisa,0.028571429
betsy,bettye,0.028571429
betsy,betty,0.028571429
betsy,lisbeth,0.028571429
betsy,bettina,0.028571429
betsy,bettie,0.028571429
betsy,lizzy,0.028571429
betsy,bette,0.028571429
betsy,bett,0.028571429
betsy,betsey,0.028571429
betsy,bet,0.028571429
betsy,bessy,0.028571429
betsy,bessie,0.028571429
betsy,bess,0.028571429
betsy,babette,0.028571429
bett,lyssa,0.028571429
bett,lizzie,0.028571429
bett,lizbeth,0.028571429
bett,lizabeth,0.028571429
bett,liza,0.028571429
bett,liz,0.028571429
bett,lissa,0.028571429
bett,lisette,0.028571429
bett,lisa,0.028571429
bett,libby,0.028571429
bett,elspeth,0.028571429
bett,elizabeth,0.028571429
bett,eliza,0.028571429
bett,eliz,0.028571429
bett,elize,0.028571429
bett,elissa,0.028571429
bett,elisha,0.028571429
bett,elise,0.028571429
bett,elisabetta,0.028571429
bett,elisabeth,0.028571429
bett,elisa,0.028571429
bett,bettye,0.028571429
bett,betty,0.028571429
bett,lisbeth,0.028571429
bett,bettina,0.028571429
bett,bettie,0.028571429
bett,lizzy,0.028571429
bett,bette,0.028571429
bett,betsy,0.028571429
bett,betsey,0.028571429
bett,bet,0.028571429
bett,bessy,0.028571429
bett,bessie,0.028571429
bett,bess,0.028571429
bett,babette,0.028571429
bette,lyssa,0.028571429
bette,lizzie,0.028571429
bette,lizbeth,0.028571429
bette,lizabeth,0.028571429
bette,liza,0.028571429
bette,liz,0.028571429
bette,lissa,0.028571429
bette,lisette,0.028571429
bette,lisa,0.028571429
bette,libby,0.028571429
bette,elspeth,0.028571429
bette,elizabeth,0.028571429
bette,eliza,0.028571429
bette,eliz,0.028571429
bette,elize,0.028571429
bette,elissa,0.028571429
bette,elisha,0.028571429
bette,elise,0.028571429
bette,elisabetta,0.028571429
bette,elisabeth,0.028571429
bette,elisa,0.028571429
bette,bettye,0.028571429
bette,betty,0.028571429
bette,lisbeth,0.028571429
bette,bettina,0.028571429
bette,bettie,0.028571429
bette,lizzy,0.028571429
bette,bett,0.028571429
bette,betsy,0.028571429
bette,betsey,0.028571429
bette,bet,0.028571429
bette,bessy,0.028571429
bette,bessie,0.028571429
bette,bess,0.028571429
bette,babette,0.028571429
bettie,lyssa,0.028571429
bettie,lizzie,0.028571429
bettie,lizbeth,0.028571429
bettie,lizabeth,0.028571429
bettie,liza,0.028571429
bettie,liz,0.028571429
bettie,lissa,0.028571429
bettie,lisette,0.028571429
bettie,lisa,0.028571429
bettie,libby,0.028571429
bettie,elspeth,0.028571429
bettie,elizabeth,0.028571429
bettie,eliza,0.028571429
bettie,eliz,0.028571429
bettie,elize,0.028571429
bettie,elissa,0.028571429
bettie,elisha,0.028571429
bettie,elise,0.028571429
bettie,elisabetta,0.028571429
bettie,elisabeth,0.028571429
bettie,elisa,0.028571429
bettie,bettye,0.028571429
bettie,betty,0.028571429
bettie,lisbeth,0.028571429
bettie,bettina,0.028571429
bettie,lizzy,0.028571429
bettie,bette,0.028571429
bettie,bett,0.028571429
bettie,betsy,0.028571429
bettie,betsey,0.028571429
bettie,bet,0.028571429
bettie,bessy,0.028571429
bettie,bessie,0.028571429
bettie,bess,0.028571429
bettie,babette,0.028571429
bettina,lyssa,0.028571429
bettina,lizzie,0.028571429
bettina,lizbeth,0.028571429
bettina,lizabeth,0.028571429
bettina,liza,0.028571429
bettina,liz,0.028571429
bettina,lissa,0.028571429
bettina,lisette,0.028571429
bettina,lisa,0.028571429
bettina,libby,0.028571429
bettina,elspeth,0.028571429
bettina,elizabeth,0.028571429
bettina,eliza,0.028571429
bettina,eliz,0.028571429
bettina,elize,0.028571429
bettina,elissa,0.028571429
bettina,elisha,0.028571429
bettina,elise,0.028571429
bettina,elisabetta,0.028571429
bettina,elisabeth,0.028571429
bettina,elisa,0.028571429
bettina,bettye,0.028571429
bettina,betty,0.028571429
bettina,lisbeth,0.028571429
bettina,bettie,0.028571429
bettina,lizzy,0.028571429
bettina,bette,0.028571429
bettina,bett,0.028571429
bettina,betsy,0.028571429
bettina,betsey,0.028571429
bettina,bet,0.028571429
bettina,bessy,0.028571429
bettina,bessie,0.028571429
bettina,bess,0.028571429
bettina,babette,0.028571429
betty,lyssa,0.028571429
betty,lizzie,0.028571429
betty,lizbeth,0.028571429
betty,lizabeth,0.028571429
betty,liza,0.028571429
betty,liz,0.028571429
betty,lissa,0.028571429
betty,lisette,0.028571429
betty,lisa,0.028571429
betty,libby,0.028571429
betty,elspeth,0.028571429
betty,elizabeth,0.028571429
betty,eliza,0.028571429
betty,eliz,0.028571429
betty,elize,0.028571429
betty,elissa,0.028571429
betty,elisha,0.028571429
betty,elise,0.028571429
betty,elisabetta,0.028571429
betty,elisabeth,0.028571429
betty,elisa,0.028571429
betty,bettye,0.028571429
betty,lisbeth,0.028571429
betty,bettina,0.028571429
betty,bettie,0.028571429
betty,lizzy,0.028571429
betty,bette,0.028571429
betty,bett,0.028571429
betty,betsy,0.028571429
betty,betsey,0.028571429
betty,bet,0.028571429
betty,bessy,0.028571429
betty,bessie,0.028571429
betty,bess,0.028571429
betty,babette,0.028571429
bettye,lyssa,0.028571429
bettye,lizzie,0.028571429
bettye,lizbeth,0.028571429
bettye,lizabeth,0.028571429
bettye,liza,0.028571429
bettye,liz,0.028571429
bettye,lissa,0.028571429
bettye,lisette,0.028571429
bettye,lisa,0.028571429
bettye,libby,0.028571429
bettye,elspeth,0.028571429
bettye,elizabeth,0.028571429
bettye,eliza,0.028571429
bettye,eliz,0.028571429
bettye,elize,0.028571429
bettye,elissa,0.028571429
bettye,elisha,0.028571429
bettye,elise,0.028571429
bettye,elisabetta,0.028571429
bettye,elisabeth,0.028571429
bettye,elisa,0.028571429
bettye,betty,0.028571429
bettye,lisbeth,0.028571429
bettye,bettina,0.028571429
bettye,bettie,0.028571429
bettye,lizzy,0.028571429
bettye,bette,0.028571429
bettye,bett,0.028571429
bettye,betsy,0.028571429
bettye,betsey,0.028571429
bettye,bet,0.028571429
bettye,bessy,0.028571429
bettye,bessie,0.028571429
bettye,bess,0.028571429
bettye,babette,0.028571429
bev,beverly,1
beverly,bev,1
biance,vianca,1
biddy,bridget,1
birgit,brigitte,0.333333333
birgit,brigitta,0.333333333
birgit,birgitte,0.333333333
birgitte,brigitte,0.333333333
birgitte,brigitta,0.333333333
birgitte,birgit,0.333333333
bobbie,roberta,1
bonita,bonnie,1
bonnie,bonita,1
breana,bree,0.5
breana,breeanne,0.5
bree,breana,0.5
bree,breeanne,0.5
breeanne,bree,0.5
breeanne,breana,0.5
breony,briony,1
bridget,biddy,1
brigitta,brigitte,0.333333333
brigitta,birgitte,0.333333333
brigitta,birgit,0.333333333
brigitte,brigitta,0.333333333
brigitte,birgitte,0.333333333
brigitte,birgit,0.333333333
briony,breony,1
bronvyn,bronwyn,1
bronwyn,bronvyn,1
caitlin,kitty,0.04
caitlin,kit,0.04
caitlin,kay,0.04
caitlin,katy,0.04
caitlin,katrina,0.04
caitlin,kathy,0.04
caitlin,kathryn,0.04
caitlin,kathlyn,0.04
caitlin,kathleen,0.04
caitlin,katherine,0.04
caitlin,katharine,0.04
caitlin,kath,0.04
caitlin,katie,0.04
caitlin,katelin,0.04
caitlin,kate,0.04
caitlin,catriona,0.04
caitlin,cathy,0.04
caitlin,kaye,0.04
caitlin,cathline,0.04
caitlin,cathie,0.04
caitlin,catherine,0.04
caitlin,cath,0.04
caitlin,athrine,0.04
caitlin,caitlyn,0.04
caitlin,caterina,0.04
caitlyn,kitty,0.04
caitlyn,kit,0.04
caitlyn,kay,0.04
caitlyn,katy,0.04
caitlyn,katrina,0.04
caitlyn,kathy,0.04
caitlyn,kathryn,0.04
caitlyn,kathlyn,0.04
caitlyn,kathleen,0.04
caitlyn,katherine,0.04
caitlyn,katharine,0.04
caitlyn,kath,0.04
caitlyn,katie,0.04
caitlyn,katelin,0.04
caitlyn,kate,0.04
caitlyn,catriona,0.04
caitlyn,cathy,0.04
caitlyn,kaye,0.04
caitlyn,cathline,0.04
caitlyn,cathie,0.04
caitlyn,catherine,0.04
caitlyn,cath,0.04
caitlyn,athrine,0.04
caitlyn,caitlin,0.04
caitlyn,caterina,0.04
callie,colleen,1
cambell,campbell,0.5
cami,camille,0.5
cami,camilla,0.5
camilla,camille,0.5
camilla,cami,0.5
camille,camilla,0.5
camille,cami,0.5
campbell,cambell,0.5
cara,karen,0.2
cara,kara,0.2
cara,carina,0.2
cara,karin,0.2
cara,karina,0.2
carel,carolina,0.111111111
carel,karol,0.111111111
carel,caryl,0.111111111
carel,carrie,0.111111111
carel,carolyn,0.111111111
carel,carollyn,0.111111111
carel,caroline,0.111111111
carel,carole,0.111111111
carel,carol,0.111111111
carina,karen,0.2
carina,kara,0.2
carina,karin,0.2
carina,karina,0.2
carina,cara,0.2
carissa,karissa,1
carla,carly,1
carlotta,lottie,0.5
carlotta,charlotte,0.5
carly,carla,1
carmel,carmela,1
carmela,carmel,1
carmen,karmen,1
carol,carolina,0.111111111
carol,karol,0.111111111
carol,caryl,0.111111111
carol,carrie,0.111111111
carol,carolyn,0.111111111
carol,carollyn,0.111111111
carol,caroline,0.111111111
carol,carole,0.111111111
carol,carel,0.111111111
carole,carolina,0.111111111
carole,karol,0.111111111
carole,caryl,0.111111111
carole,carrie,0.111111111
carole,carolyn,0.111111111
carole,carollyn,0.111111111
carole,caroline,0.111111111
carole,carol,0.111111111
carole,carel,0.111111111
carolina,karol,0.111111111
carolina,caryl,0.111111111
carolina,carrie,0.111111111
carolina,carolyn,0.111111111
carolina,carollyn,0.111111111
carolina,caroline,0.111111111
carolina,carole,0.111111111
carolina,carol,0.111111111
carolina,carel,0.111111111
caroline,carolina,0.111111111
caroline,karol,0.111111111
caroline,caryl,0.111111111
caroline,carrie,0.111111111
caroline,carolyn,0.111111111
caroline,carollyn,0.111111111
caroline,carole,0.111111111
caroline,carol,0.111111111
caroline,carel,0.111111111
carollyn,carolina,0.111111111
carollyn,karol,0.111111111
carollyn,caryl,0.111111111
carollyn,carrie,0.111111111
carollyn,carolyn,0.111111111
carollyn,caroline,0.111111111
carollyn,carole,0.111111111
carollyn,carol,0.111111111
carollyn,carel,0.111111111
carolyn,carolina,0.111111111
carolyn,karol,0.111111111
carolyn,caryl,0.111111111
carolyn,carrie,0.111111111
carolyn,carollyn,0.111111111
carolyn,caroline,0.111111111
carolyn,carole,0.111111111
carolyn,carol,0.111111111
carolyn,carel,0.111111111
carrie,carolina,0.111111111
carrie,karol,0.111111111
carrie,caryl,0.111111111
carrie,carolyn,0.111111111
carrie,carollyn,0.111111111
carrie,caroline,0.111111111
carrie,carole,0.111111111
carrie,carol,0.111111111
carrie,carel,0.111111111
caryl,carolina,0.111111111
caryl,karol,0.111111111
caryl,carrie,0.111111111
caryl,carolyn,0.111111111
caryl,carollyn,0.111111111
caryl,caroline,0.111111111
caryl,carole,0.111111111
caryl,carol,0.111111111
caryl,carel,0.111111111
casey,kaysey,1
cassandra,cassie,1
cassie,cassandra,1
caterina,kitty,0.04
caterina,kit,0.04
caterina,kay,0.04
caterina,katy,0.04
caterina,katrina,0.04
caterina,kathy,0.04
caterina,kathryn,0.04
caterina,kathlyn,0.04
caterina,kathleen,0.04
caterina,katherine,0.04
caterina,katharine,0.04
caterina,kath,0.04
caterina,katie,0.04
caterina,katelin,0.04
caterina,kate,0.04
caterina,catriona,0.04
caterina,cathy,0.04
caterina,kaye,0.04
caterina,cathline,0.04
caterina,cathie,0.04
caterina,catherine,0.04
caterina,cath,0.04
caterina,athrine,0.04
caterina,caitlin,0.04
caterina,caitlyn,0.04
cath,kitty,0.04
cath,kit,0.04
cath,kay,0.04
cath,katy,0.04
cath,katrina,0.04
cath,kathy,0.04
cath,kathryn,0.04
cath,kathlyn,0.04
cath,kathleen,0.04
cath,katherine,0.04
cath,katharine,0.04
cath,kath,0.04
cath,katie,0.04
cath,katelin,0.04
cath,kate,0.04
cath,catriona,0.04
cath,cathy,0.04
cath,kaye,0.04
cath,cathline,0.04
cath,cathie,0.04
cath,catherine,0.04
cath,athrine,0.04
cath,caitlin,0.04
cath,caitlyn,0.04
cath,caterina,0.04
catherine,kitty,0.04
catherine,kit,0.04
catherine,kay,0.04
catherine,katy,0.04
catherine,katrina,0.04
catherine,kathy,0.04
catherine,kathryn,0.04
catherine,kathlyn,0.04
catherine,kathleen,0.04
catherine,katherine,0.04
catherine,katharine,0.04
catherine,kath,0.04
catherine,katie,0.04
catherine,katelin,0.04
catherine,kate,0.04
catherine,catriona,0.04
catherine,cathy,0.04
catherine,kaye,0.04
catherine,cathline,0.04
catherine,cathie,0.04
catherine,cath,0.04
catherine,athrine,0.04
catherine,caitlin,0.04
catherine,caitlyn,0.04
catherine,caterina,0.04
cathie,kitty,0.04
cathie,kit,0.04
cathie,kay,0.04
cathie,katy,0.04
cathie,katrina,0.04
cathie,kathy,0.04
cathie,kathryn,0.04
cathie,kathlyn,0.04
cathie,kathleen,0.04
cathie,katherine,0.04
cathie,katharine,0.04
cathie,kath,0.04
cathie,katie,0.04
cathie,katelin,0.04
cathie,kate,0.04
cathie,catriona,0.04
cathie,cathy,0.04
cathie,kaye,0.04
cathie,cathline,0.04
cathie,catherine,0.04
cathie,cath,0.04
cathie,athrine,0.04
cathie,caitlin,0.04
cathie,caitlyn,0.04
cathie,caterina,0.04
cathline,kitty,0.04
cathline,kit,0.04
cathline,kay,0.04
cathline,katy,0.04
cathline,katrina,0.04
cathline,kathy,0.04
cathline,kathryn,0.04
cathline,kathlyn,0.04
cathline,kathleen,0.04
cathline,katherine,0.04
cathline,katharine,0.04
cathline,kath,0.04
cathline,katie,0.04
cathline,katelin,0.04
cathline,kate,0.04
cathline,catriona,0.04
cathline,cathy,0.04
cathline,kaye,0.04
cathline,cathie,0.04
cathline,catherine,0.04
cathline,cath,0.04
cathline,athrine,0.04
cathline,caitlin,0.04
cathline,caitlyn,0.04
cathline,caterina,0.04
cathy,kitty,0.04
cathy,kit,0.04
cathy,kay,0.04
cathy,katy,0.04
cathy,katrina,0.04
cathy,kathy,0.04
cathy,kathryn,0.04
cathy,kathlyn,0.04
cathy,kathleen,0.04
cathy,katherine,0.04
cathy,katharine,0.04
cathy,kath,0.04
cathy,katie,0.04
cathy,katelin,0.04
cathy,kate,0.04
cathy,catriona,0.04
cathy,kaye,0.04
cathy,cathline,0.04
cathy,cathie,0.04
cathy,catherine,0.04
cathy,cath,0.04
cathy,athrine,0.04
cathy,caitlin,0.04
cathy,caitlyn,0.04
cathy,caterina,0.04
catriona,kitty,0.04
catriona,kit,0.04
catriona,kay,0.04
catriona,katy,0.04
catriona,katrina,0.04
catriona,kathy,0.04
catriona,kathryn,0.04
catriona,kathlyn,0.04
catriona,kathleen,0.04
catriona,katherine,0.04
catriona,katharine,0.04
catriona,kath,0.04
catriona,katie,0.04
catriona,katelin,0.04
catriona,kate,0.04
catriona,cathy,0.04
catriona,kaye,0.04
catriona,cathline,0.04
catriona,cathie,0.04
catriona,catherine,0.04
catriona,cath,0.04
catriona,athrine,0.04
catriona,caitlin,0.04
catriona,caitlyn,0.04
catriona,caterina,0.04
cecelia,cissie,0.333333333
cecelia,celia,0.333333333
cecelia,cecilia,0.333333333
cecilia,cissie,0.333333333
cecilia,celia,0.333333333
cecilia,cecelia,0.333333333
celia,cissie,0.333333333
celia,cecilia,0.333333333
celia,cecelia,0.333333333
chantel,chantelle,1
chantelle,chantel,1
charlee,charlie,0.5
charlee,charli,0.5
charlene,sharlene,1
charli,charlie,0.5
charli,charlee,0.5
charlie,charli,0.083333333
charlie,charlee,0.083333333
charlise,charlize,1
charlize,charlise,1
charlotte,lottie,0.5
charlotte,carlotta,0.5
chelsea,chelsie,1
chelsie,chelsea,1
cheryl,sheryl,1
chevonne,cheyonne,1
cheyonne,chevonne,1
chiara,clare,0.25
chiara,clara,0.25
chiara,claire,0.25
chiara,clair,0.25
christina,tina,0.111111111
christina,krystin kri,0.111111111
christina,kristine,0.111111111
christina,kristin,0.111111111
christina,kristen,0.111111111
christina,kristeen,0.111111111
christina,kirsten,0.111111111
christina,cristina,0.111111111
christina,christine,0.111111111
christine,tina,0.111111111
christine,krystin kri,0.111111111
christine,kristine,0.111111111
christine,kristin,0.111111111
christine,kristen,0.111111111
christine,kristeen,0.111111111
christine,kirsten,0.111111111
christine,cristina,0.111111111
christine,christina,0.111111111
cilla,priscilla,1
cindy,lucy,0.25
cindy,lucille,0.25
cindy,lucile,0.25
cindy,lucie,0.25
cissie,celia,0.333333333
cissie,cecilia,0.333333333
cissie,cecelia,0.333333333
clair,clare,0.25
clair,clara,0.25
clair,claire,0.25
clair,chiara,0.25
claire,clare,0.25
claire,clara,0.25
claire,clair,0.25
claire,chiara,0.25
clara,clare,0.25
clara,claire,0.25
clara,clair,0.25
clara,chiara,0.25
clare,clara,0.25
clare,claire,0.25
clare,clair,0.25
clare,chiara,0.25
claudia,claudine,1
claudine,claudia,1
colleen,callie,1
con,konstantine,0.25
con,konstantin,0.25
con,constantine,0.25
con,constantin,0.25
connie,constance,1
constance,connie,1
constantin,konstantine,0.25
constantin,konstantin,0.25
constantin,constantine,0.25
constantin,con,0.25
constantine,konstantine,0.25
constantine,konstantin,0.25
constantine,constantin,0.25
constantine,con,0.25
cora,corie,0.333333333
cora,coralie,0.333333333
cora,coral,0.333333333
coral,corie,0.333333333
coral,coralie,0.333333333
coral,cora,0.333333333
coralie,corie,0.333333333
coralie,coral,0.333333333
coralie,cora,0.333333333
corie,coralie,0.333333333
corie,coral,0.333333333
corie,cora,0.333333333
courtney,courtny,1
courtny,courtney,1
cristal,crystal,1
cristina,tina,0.111111111
cristina,krystin kri,0.111111111
cristina,kristine,0.111111111
cristina,kristin,0.111111111
cristina,kristen,0.111111111
cristina,kristeen,0.111111111
cristina,kirsten,0.111111111
cristina,christine,0.111111111
cristina,christina,0.111111111
crystal,cristal,1
daina,dayna,1
dani,danny,0.25
dani,danni,0.25
dani,danielle,0.25
dani,daniella,0.25
danica,danika,1
daniella,danny,0.25
daniella,danni,0.25
daniella,danielle,0.25
daniella,dani,0.25
danielle,danny,0.25
danielle,danni,0.25
danielle,daniella,0.25
danielle,dani,0.25
danika,danica,1
danni,danny,0.25
danni,danielle,0.25
danni,daniella,0.25
danni,dani,0.25
danny,danni,0.111111111
danny,danielle,0.111111111
danny,daniella,0.111111111
danny,dani,0.111111111
darcie,darcy,0.5
darcy,darcie,0.5
dayna,daina,1
deana,dianna,0.2
deana,diane,0.2
deana,diana,0.2
deana,dee,0.2
deana,deanna,0.2
deanna,dianna,0.2
deanna,diane,0.2
deanna,diana,0.2
deanna,dee,0.2
deanna,deana,0.2
deb,deborah,0.333333333
deb,debby,0.333333333
deb,debbie,0.333333333
debbie,deborah,0.333333333
debbie,debby,0.333333333
debbie,deb,0.333333333
debby,deborah,0.333333333
debby,debbie,0.333333333
debby,deb,0.333333333
debie,demie,1
deborah,debby,0.333333333
deborah,debbie,0.333333333
deborah,deb,0.333333333
dee,dianna,0.2
dee,diane,0.2
dee,diana,0.2
dee,deanna,0.2
dee,deana,0.2
dela,della,1
della,dela,1
delores,lola,0.5
delores,dolores,0.5
demie,debie,1
denice,denise,1
denise,denice,1
desi,desire,1
desire,desi,1
destiny,destynii,1
destynii,destiny,1
diana,dianna,0.2
diana,diane,0.2
diana,dee,0.2
diana,deanna,0.2
diana,deana,0.2
diane,dianna,0.2
diane,diana,0.2
diane,dee,0.2
diane,deanna,0.2
diane,deana,0.2
dianna,diane,0.2
dianna,diana,0.2
dianna,dee,0.2
dianna,deanna,0.2
dianna,deana,0.2
doll,dottie,0.083333333
doll,dot,0.083333333
doll,dorthie,0.083333333
doll,dorothy,0.083333333
doll,dorothea,0.083333333
doll,dorotea,0.083333333
doll,doris,0.083333333
doll,dorie,0.083333333
doll,doreen,0.083333333
doll,dora,0.083333333
doll,dolly,0.083333333
doll,dollie,0.083333333
dollie,dottie,0.083333333
dollie,dot,0.083333333
dollie,dorthie,0.083333333
dollie,dorothy,0.083333333
dollie,dorothea,0.083333333
dollie,dorotea,0.083333333
dollie,doris,0.083333333
dollie,dorie,0.083333333
dollie,doreen,0.083333333
dollie,dora,0.083333333
dollie,dolly,0.083333333
dollie,doll,0.083333333
dolly,dottie,0.083333333
dolly,dot,0.083333333
dolly,dorthie,0.083333333
dolly,dorothy,0.083333333
dolly,dorothea,0.083333333
dolly,dorotea,0.083333333
dolly,doris,0.083333333
dolly,dorie,0.083333333
dolly,doreen,0.083333333
dolly,dora,0.083333333
dolly,dollie,0.083333333
dolly,doll,0.083333333
dolores,lola,0.5
dolores,delores,0.5
domenique,dominic,1
dominic,domenique,0.5
dora,dottie,0.083333333
dora,dot,0.083333333
dora,dorthie,0.083333333
dora,dorothy,0.083333333
dora,dorothea,0.083333333
dora,dorotea,0.083333333
dora,doris,0.083333333
dora,dorie,0.083333333
dora,doreen,0.083333333
dora,dolly,0.083333333
dora,dollie,0.083333333
dora,doll,0.083333333
doreen,dottie,0.083333333
doreen,dot,0.083333333
doreen,dorthie,0.083333333
doreen,dorothy,0.083333333
doreen,dorothea,0.083333333
